clip_id,frame,time_sec,track_id,source_track_id,class_name,team,x,y,bbox_x1,bbox_y1,bbox_x2,bbox_y2,confidence,x_norm,y_norm,zone,calibration_id,calibration_status,calibration_confidence,track_quality,notes
video_836,151,2.528986,ball_bt_01,ball_bt_01,ball,neutral,1123.3935546875,727.3988037109375,1110.3909912109375,713.3150634765625,1136.3961181640625,741.4825439453125,0.71875,0.826025,0.402322,unknown,none,uncalibrated,0.0,usable,
video_836,151,2.528986,robot_bt_01,robot_bt_01,robot,neutral,957.6531982421875,763.6254577636719,887.5682373046875,671.9313354492188,1027.7381591796875,855.319580078125,0.76171875,0.704157,0.422359,unknown,none,uncalibrated,0.0,usable,
video_836,151,2.528986,robot_bt_02,robot_bt_02,robot,neutral,267.54945373535156,1387.6123657226562,115.19619750976562,1186.2628173828125,419.9027099609375,1588.9619140625,0.82421875,0.196728,0.767485,unknown,none,uncalibrated,0.0,usable,
video_836,152,2.545734,ball_bt_01,ball_bt_01,ball,neutral,1123.0060424804688,727.3609008789062,1109.5927734375,713.51318359375,1136.4193115234375,741.2086181640625,0.70703125,0.82574,0.402301,unknown,none,uncalibrated,0.0,usable,
video_836,152,2.545734,robot_bt_01,robot_bt_01,robot,neutral,958.1604614257812,758.4353332519531,886.855712890625,662.9750366210938,1029.4652099609375,853.8956298828125,0.7265625,0.70453,0.419489,unknown,none,uncalibrated,0.0,usable,
video_836,152,2.545734,robot_bt_02,robot_bt_02,robot,neutral,270.7456741333008,1388.4999389648438,118.79386901855469,1190.2994384765625,422.6974792480469,1586.700439453125,0.765625,0.199078,0.767976,unknown,none,uncalibrated,0.0,usable,
video_836,153,2.562483,ball_bt_01,ball_bt_01,ball,neutral,1122.6508178710938,726.5020446777344,1109.1981201171875,712.8270874023438,1136.103515625,740.177001953125,0.7265625,0.825479,0.401826,unknown,none,uncalibrated,0.0,usable,
video_836,153,2.562483,robot_bt_01,robot_bt_01,robot,neutral,961.33056640625,754.5440063476562,892.9525146484375,657.0245971679688,1029.7086181640625,852.0634155273438,0.78515625,0.706861,0.417336,unknown,none,uncalibrated,0.0,usable,
video_836,153,2.562483,robot_bt_02,robot_bt_02,robot,neutral,275.2447814941406,1391.57421875,123.84591674804688,1193.48681640625,426.6436462402344,1589.66162109375,0.8125,0.202386,0.769676,unknown,none,uncalibrated,0.0,usable,
video_836,154,2.579231,ball_bt_01,ball_bt_01,ball,neutral,1121.5642700195312,726.0875244140625,1108.01513671875,712.40380859375,1135.1134033203125,739.771240234375,0.71484375,0.82468,0.401597,unknown,none,uncalibrated,0.0,usable,
video_836,154,2.579231,robot_bt_01,robot_bt_01,robot,neutral,964.8973693847656,754.4263000488281,899.2669067382812,659.2510986328125,1030.52783203125,849.6015014648438,0.83203125,0.709483,0.417271,unknown,none,uncalibrated,0.0,usable,
video_836,154,2.579231,robot_bt_02,robot_bt_02,robot,neutral,277.9372749328613,1394.1859741210938,126.64127349853516,1192.97607421875,429.2332763671875,1595.3958740234375,0.82421875,0.204366,0.771121,unknown,none,uncalibrated,0.0,usable,
video_836,155,2.595979,ball_bt_01,ball_bt_01,ball,neutral,1120.6928100585938,725.4344482421875,1106.7685546875,711.6364135742188,1134.6170654296875,739.2324829101562,0.734375,0.824039,0.401236,unknown,none,uncalibrated,0.0,usable,
video_836,155,2.595979,robot_bt_01,robot_bt_01,robot,neutral,967.3416748046875,751.62255859375,903.42138671875,655.006591796875,1031.261962890625,848.238525390625,0.78515625,0.711281,0.41572,unknown,none,uncalibrated,0.0,usable,
video_836,155,2.595979,robot_bt_02,robot_bt_02,robot,neutral,281.48768615722656,1397.8980712890625,128.70013427734375,1195.5869140625,434.2752380371094,1600.209228515625,0.77734375,0.206976,0.773174,unknown,none,uncalibrated,0.0,usable,
video_836,156,2.612727,ball_bt_01,ball_bt_01,ball,neutral,1119.4931640625,724.8268432617188,1105.025146484375,711.1552734375,1133.961181640625,738.4984130859375,0.6953125,0.823157,0.4009,unknown,none,uncalibrated,0.0,usable,
video_836,156,2.612727,robot_bt_01,robot_bt_01,robot,neutral,968.1540832519531,747.7258911132812,904.3687133789062,650.010986328125,1031.939453125,845.4407958984375,0.8359375,0.711878,0.413565,unknown,none,uncalibrated,0.0,usable,
video_836,156,2.612727,robot_bt_02,robot_bt_02,robot,neutral,284.63379669189453,1402.2333374023438,131.95838928222656,1197.7091064453125,437.3092041015625,1606.757568359375,0.7890625,0.20929,0.775572,unknown,none,uncalibrated,0.0,usable,
video_836,157,2.629476,ball_bt_01,ball_bt_01,ball,neutral,1118.9699096679688,724.3686828613281,1104.7442626953125,710.4141845703125,1133.195556640625,738.3231811523438,0.63671875,0.822772,0.400646,unknown,none,uncalibrated,0.0,usable,
video_836,157,2.629476,robot_bt_01,robot_bt_01,robot,neutral,969.1723327636719,745.4017639160156,905.0823364257812,647.2175903320312,1033.2623291015625,843.5859375,0.796875,0.712627,0.41228,unknown,none,uncalibrated,0.0,usable,
video_836,157,2.629476,robot_bt_02,robot_bt_02,robot,neutral,289.25929260253906,1402.8013305664062,136.21688842773438,1202.0780029296875,442.30169677734375,1603.524658203125,0.75,0.212691,0.775886,unknown,none,uncalibrated,0.0,usable,
video_836,158,2.646224,ball_bt_01,ball_bt_01,ball,neutral,1118.6265258789062,724.1396179199219,1104.48876953125,710.215087890625,1132.7642822265625,738.0641479492188,0.71875,0.82252,0.40052,unknown,none,uncalibrated,0.0,usable,
video_836,158,2.646224,robot_bt_01,robot_bt_01,robot,neutral,969.5405883789062,742.4160461425781,905.3604736328125,643.1918334960938,1033.720703125,841.6402587890625,0.84765625,0.712897,0.410628,unknown,none,uncalibrated,0.0,usable,
video_836,158,2.646224,robot_bt_02,robot_bt_02,robot,neutral,294.9756851196289,1412.2909545898438,141.5499725341797,1206.564208984375,448.4013977050781,1618.0177001953125,0.828125,0.216894,0.781134,unknown,none,uncalibrated,0.0,usable,
video_836,159,2.662972,ball_bt_01,ball_bt_01,ball,neutral,1117.9795532226562,723.3799438476562,1104.1878662109375,709.4746704101562,1131.771240234375,737.2852172851562,0.65234375,0.822044,0.4001,unknown,none,uncalibrated,0.0,usable,
video_836,159,2.662972,robot_bt_01,robot_bt_01,robot,neutral,969.9180603027344,740.3703918457031,904.8065795898438,641.0656127929688,1035.029541015625,839.6751708984375,0.86328125,0.713175,0.409497,unknown,none,uncalibrated,0.0,usable,
video_836,159,2.662972,robot_bt_02,robot_bt_02,robot,neutral,300.7104187011719,1419.8772583007812,147.50729370117188,1212.1517333984375,453.9135437011719,1627.602783203125,0.83984375,0.221111,0.78533,unknown,none,uncalibrated,0.0,usable,
video_836,160,2.67972,ball_bt_01,ball_bt_01,ball,neutral,1117.4274291992188,723.0171508789062,1103.3642578125,709.260009765625,1131.4906005859375,736.7742919921875,0.57421875,0.821638,0.399899,unknown,none,uncalibrated,0.0,usable,
video_836,160,2.67972,robot_bt_01,robot_bt_01,robot,neutral,971.0155639648438,739.0037231445312,903.357666015625,641.5313720703125,1038.6734619140625,836.47607421875,0.85546875,0.713982,0.408741,unknown,none,uncalibrated,0.0,usable,
video_836,160,2.67972,robot_bt_02,robot_bt_02,robot,neutral,307.71702575683594,1420.4803466796875,153.80792236328125,1216.049072265625,461.6261291503906,1624.91162109375,0.8515625,0.226263,0.785664,unknown,none,uncalibrated,0.0,usable,
video_836,161,2.696469,ball_bt_01,ball_bt_01,ball,neutral,1115.8199462890625,722.7942199707031,1101.390380859375,709.0127563476562,1130.24951171875,736.57568359375,0.6640625,0.820456,0.399776,unknown,none,uncalibrated,0.0,usable,
video_836,161,2.696469,robot_bt_01,robot_bt_01,robot,neutral,975.7961730957031,737.3394470214844,910.2937622070312,640.4118041992188,1041.298583984375,834.26708984375,0.80859375,0.717497,0.40782,unknown,none,uncalibrated,0.0,usable,
video_836,161,2.696469,robot_bt_02,robot_bt_02,robot,neutral,315.0480422973633,1425.136962890625,160.89500427246094,1222.78271484375,469.2010803222656,1627.4912109375,0.7734375,0.231653,0.788239,unknown,none,uncalibrated,0.0,usable,
video_836,162,2.713217,ball_bt_01,ball_bt_01,ball,neutral,1115.6869506835938,722.1574401855469,1101.573486328125,708.5113525390625,1129.8004150390625,735.8035278320312,0.70703125,0.820358,0.399423,unknown,none,uncalibrated,0.0,usable,
video_836,162,2.713217,robot_bt_01,robot_bt_01,robot,neutral,977.2406616210938,737.8872680664062,911.030517578125,644.809814453125,1043.4508056640625,830.9647216796875,0.83203125,0.718559,0.408123,unknown,none,uncalibrated,0.0,usable,
video_836,162,2.713217,robot_bt_02,robot_bt_02,robot,neutral,321.0498580932617,1439.185791015625,166.6337127685547,1227.999267578125,475.46600341796875,1650.372314453125,0.81640625,0.236066,0.79601,unknown,none,uncalibrated,0.0,usable,
video_836,163,2.729965,ball_bt_01,ball_bt_01,ball,neutral,1113.7286987304688,721.7493286132812,1098.4736328125,708.2283325195312,1128.9837646484375,735.2703247070312,0.61328125,0.818918,0.399198,unknown,none,uncalibrated,0.0,usable,
video_836,163,2.729965,robot_bt_01,robot_bt_01,robot,neutral,979.4220581054688,739.7005310058594,912.9459228515625,650.557373046875,1045.898193359375,828.8436889648438,0.8515625,0.720163,0.409126,unknown,none,uncalibrated,0.0,usable,
video_836,163,2.729965,robot_bt_02,robot_bt_02,robot,neutral,324.48680114746094,1447.3619384765625,170.30014038085938,1232.096923828125,478.6734619140625,1662.626953125,0.80859375,0.238593,0.800532,unknown,none,uncalibrated,0.0,usable,
video_836,164,2.746713,ball_bt_01,ball_bt_01,ball,neutral,1113.04052734375,721.3996276855469,1098.03515625,707.995849609375,1128.0458984375,734.8034057617188,0.63671875,0.818412,0.399004,unknown,none,uncalibrated,0.0,usable,
video_836,164,2.746713,robot_bt_01,robot_bt_01,robot,neutral,980.9057312011719,737.9355773925781,914.4583129882812,649.6541137695312,1047.3531494140625,826.217041015625,0.83203125,0.721254,0.40815,unknown,none,uncalibrated,0.0,usable,
video_836,164,2.746713,robot_bt_02,robot_bt_02,robot,neutral,328.0142364501953,1448.695556640625,171.703369140625,1237.752197265625,484.3251037597656,1659.638916015625,0.80859375,0.241187,0.80127,unknown,none,uncalibrated,0.0,usable,
video_836,165,2.763462,ball_bt_01,ball_bt_01,ball,neutral,1111.8157958984375,720.0884399414062,1096.8653564453125,706.070556640625,1126.7662353515625,734.1063232421875,0.69140625,0.817512,0.398279,unknown,none,uncalibrated,0.0,usable,
video_836,165,2.763462,robot_bt_01,robot_bt_01,robot,neutral,981.7797546386719,735.1677856445312,915.3521118164062,647.638671875,1048.2073974609375,822.6968994140625,0.82421875,0.721897,0.406619,unknown,none,uncalibrated,0.0,usable,
video_836,165,2.763462,robot_bt_02,robot_bt_02,robot,neutral,328.39061737060547,1455.151123046875,171.5158233642578,1239.1129150390625,485.2654113769531,1671.1893310546875,0.78125,0.241464,0.80484,unknown,none,uncalibrated,0.0,usable,
video_836,166,2.78021,ball_bt_01,ball_bt_01,ball,neutral,1110.8017578125,719.6428833007812,1097.0777587890625,705.7284545898438,1124.5257568359375,733.5573120117188,0.703125,0.816766,0.398033,unknown,none,uncalibrated,0.0,usable,
video_836,166,2.78021,robot_bt_01,robot_bt_01,robot,neutral,982.8459777832031,733.7698364257812,916.7698364257812,647.5980834960938,1048.922119140625,819.9415893554688,0.81640625,0.722681,0.405846,unknown,none,uncalibrated,0.0,usable,
video_836,166,2.78021,robot_bt_02,robot_bt_02,robot,neutral,329.03331756591797,1455.30126953125,171.3075714111328,1243.0704345703125,486.7590637207031,1667.5321044921875,0.80859375,0.241936,0.804923,unknown,none,uncalibrated,0.0,usable,
video_836,167,2.796958,ball_bt_01,ball_bt_01,ball,neutral,1109.78857421875,719.3048400878906,1095.634765625,705.4165649414062,1123.9423828125,733.193115234375,0.703125,0.816021,0.397846,unknown,none,uncalibrated,0.0,usable,
video_836,167,2.796958,robot_bt_01,robot_bt_01,robot,neutral,983.5464477539062,731.9944763183594,918.22705078125,646.4293823242188,1048.8658447265625,817.5595703125,0.84375,0.723196,0.404864,unknown,none,uncalibrated,0.0,usable,
video_836,167,2.796958,robot_bt_02,robot_bt_02,robot,neutral,328.3307647705078,1451.58544921875,170.61541748046875,1243.1334228515625,486.0461120605469,1660.0374755859375,0.82421875,0.24142,0.802868,unknown,none,uncalibrated,0.0,usable,
video_836,168,2.813706,ball_bt_01,ball_bt_01,ball,neutral,1109.2244262695312,718.7445373535156,1094.75927734375,704.6832275390625,1123.6895751953125,732.8058471679688,0.6796875,0.815606,0.397536,unknown,none,uncalibrated,0.0,usable,
video_836,168,2.813706,robot_bt_01,robot_bt_01,robot,neutral,984.2392272949219,729.4338073730469,920.0913696289062,643.8081665039062,1048.3870849609375,815.0594482421875,0.75,0.723705,0.403448,unknown,none,uncalibrated,0.0,usable,
video_836,168,2.813706,robot_bt_02,robot_bt_02,robot,neutral,328.2335205078125,1457.1651000976562,169.95849609375,1243.2069091796875,486.508544921875,1671.123291015625,0.71875,0.241348,0.805954,unknown,none,uncalibrated,0.0,usable,
video_836,169,2.830455,ball_bt_01,ball_bt_01,ball,neutral,1107.451904296875,718.0115966796875,1092.4527587890625,703.8038940429688,1122.4510498046875,732.2192993164062,0.65625,0.814303,0.39713,unknown,none,uncalibrated,0.0,usable,
video_836,169,2.830455,robot_bt_01,robot_bt_01,robot,neutral,984.2675476074219,727.6201171875,921.3632202148438,642.8131103515625,1047.171875,812.4271240234375,0.82421875,0.723726,0.402445,unknown,none,uncalibrated,0.0,usable,
video_836,169,2.830455,robot_bt_02,robot_bt_02,robot,neutral,328.09136962890625,1461.8410034179688,170.55184936523438,1243.7279052734375,485.6308898925781,1679.9541015625,0.7890625,0.241244,0.80854,unknown,none,uncalibrated,0.0,usable,
video_836,170,2.847203,ball_bt_01,ball_bt_01,ball,neutral,1106.5712890625,717.8653564453125,1092.2064208984375,703.6461791992188,1120.9361572265625,732.0845336914062,0.72265625,0.813655,0.397049,unknown,none,uncalibrated,0.0,usable,
video_836,170,2.847203,robot_bt_01,robot_bt_01,robot,neutral,984.3897399902344,725.1758117675781,923.4352416992188,641.5676879882812,1045.34423828125,808.783935546875,0.71875,0.723816,0.401093,unknown,none,uncalibrated,0.0,usable,
video_836,170,2.847203,robot_bt_02,robot_bt_02,robot,neutral,328.337890625,1459.1484375,170.4759521484375,1243.6395263671875,486.1998291015625,1674.6573486328125,0.71484375,0.241425,0.807051,unknown,none,uncalibrated,0.0,usable,
video_836,171,2.863951,ball_bt_01,ball_bt_01,ball,neutral,1105.5205688476562,717.4120178222656,1091.265869140625,703.4849243164062,1119.7752685546875,731.339111328125,0.71484375,0.812883,0.396799,unknown,none,uncalibrated,0.0,usable,
video_836,171,2.863951,robot_bt_01,robot_bt_01,robot,neutral,985.0415649414062,722.7848815917969,924.6903076171875,639.3914184570312,1045.392822265625,806.1783447265625,0.69140625,0.724295,0.39977,unknown,none,uncalibrated,0.0,usable,
video_836,171,2.863951,robot_bt_02,robot_bt_02,robot,neutral,328.8760223388672,1452.066650390625,171.03561401367188,1244.2789306640625,486.7164306640625,1659.8543701171875,0.69921875,0.241821,0.803134,unknown,none,uncalibrated,0.0,usable,
video_836,172,2.880699,ball_bt_01,ball_bt_01,ball,neutral,1104.1598510742188,716.9575500488281,1089.7901611328125,703.048583984375,1118.529541015625,730.8665161132812,0.73828125,0.811882,0.396547,unknown,none,uncalibrated,0.0,usable,
video_836,172,2.880699,robot_bt_01,robot_bt_01,robot,neutral,986.2367553710938,720.8758850097656,925.809326171875,638.6139526367188,1046.6641845703125,803.1378173828125,0.66796875,0.725174,0.398715,unknown,none,uncalibrated,0.0,usable,
video_836,172,2.880699,robot_bt_02,robot_bt_02,robot,neutral,329.8535385131836,1454.01416015625,171.65440368652344,1244.4261474609375,488.05267333984375,1663.6021728515625,0.671875,0.242539,0.804211,unknown,none,uncalibrated,0.0,usable,
video_836,173,2.897448,ball_bt_01,ball_bt_01,ball,neutral,1103.4080810546875,716.6332397460938,1089.2449951171875,702.7623901367188,1117.5711669921875,730.5040893554688,0.72265625,0.811329,0.396368,unknown,none,uncalibrated,0.0,usable,
video_836,173,2.897448,robot_bt_01,robot_bt_01,robot,neutral,986.7178649902344,719.8870239257812,926.4551391601562,637.4005737304688,1046.9805908203125,802.3734741210938,0.7265625,0.725528,0.398168,unknown,none,uncalibrated,0.0,usable,
video_836,173,2.897448,robot_bt_02,robot_bt_02,robot,neutral,330.72399139404297,1456.3862915039062,172.4173126220703,1246.75537109375,489.0306701660156,1666.0172119140625,0.73828125,0.243179,0.805523,unknown,none,uncalibrated,0.0,usable,
video_836,174,2.914196,ball_bt_01,ball_bt_01,ball,neutral,1102.52197265625,716.015625,1088.265380859375,702.1498413085938,1116.778564453125,729.8814086914062,0.75,0.810678,0.396026,unknown,none,uncalibrated,0.0,usable,
video_836,174,2.914196,robot_bt_01,robot_bt_01,robot,neutral,987.6550903320312,718.8932800292969,927.5130615234375,636.6484375,1047.797119140625,801.1381225585938,0.7109375,0.726217,0.397618,unknown,none,uncalibrated,0.0,usable,
video_836,174,2.914196,robot_bt_02,robot_bt_02,robot,neutral,331.4146499633789,1465.1925659179688,172.96315002441406,1246.9942626953125,489.86614990234375,1683.390869140625,0.71484375,0.243687,0.810394,unknown,none,uncalibrated,0.0,usable,
video_836,175,2.930944,ball_bt_01,ball_bt_01,ball,neutral,1102.1870727539062,715.6358032226562,1088.2086181640625,701.7442626953125,1116.16552734375,729.52734375,0.74609375,0.810432,0.395816,unknown,none,uncalibrated,0.0,usable,
video_836,175,2.930944,robot_bt_01,robot_bt_01,robot,neutral,988.8211059570312,718.5096740722656,929.3848876953125,636.24365234375,1048.25732421875,800.7756958007812,0.6484375,0.727074,0.397406,unknown,none,uncalibrated,0.0,usable,
video_836,175,2.930944,robot_bt_02,robot_bt_02,robot,neutral,332.41314697265625,1461.9011840820312,173.79666137695312,1247.641845703125,491.0296325683594,1676.1605224609375,0.65234375,0.244421,0.808574,unknown,none,uncalibrated,0.0,usable,
video_836,176,2.947692,ball_bt_01,ball_bt_01,ball,neutral,1101.3541259765625,715.2936401367188,1087.6507568359375,701.981201171875,1115.0574951171875,728.6060791015625,0.66015625,0.809819,0.395627,unknown,none,uncalibrated,0.0,usable,
video_836,176,2.947692,robot_bt_01,robot_bt_01,robot,neutral,987.8138732910156,719.0744323730469,928.8440551757812,638.3815307617188,1046.78369140625,799.767333984375,0.71484375,0.726334,0.397718,unknown,none,uncalibrated,0.0,usable,
video_836,176,2.947692,robot_bt_02,robot_bt_02,robot,neutral,333.2247619628906,1464.5069580078125,173.90280151367188,1247.47314453125,492.5467224121094,1681.540771484375,0.70703125,0.245018,0.810015,unknown,none,uncalibrated,0.0,usable,
video_836,177,2.964441,ball_bt_01,ball_bt_01,ball,neutral,1100.1226806640625,715.4328918457031,1085.62548828125,701.829833984375,1114.619873046875,729.0359497070312,0.70703125,0.808914,0.395704,unknown,none,uncalibrated,0.0,usable,
video_836,177,2.964441,robot_bt_02,robot_bt_02,robot,neutral,333.78553771972656,1462.3583984375,175.0435791015625,1247.9793701171875,492.5274963378906,1676.7374267578125,0.796875,0.245431,0.808827,unknown,none,uncalibrated,0.0,usable,
video_836,177,2.964441,robot_bt_01,robot_bt_01,robot,neutral,986.1060791015625,716.904541015625,927.2977294921875,635.1856689453125,1044.9144287109375,798.6234130859375,0.8203125,0.725078,0.396518,unknown,none,uncalibrated,0.0,usable,
video_836,178,2.981189,ball_bt_01,ball_bt_01,ball,neutral,1099.1310424804688,715.2994689941406,1084.2698974609375,701.9581298828125,1113.9921875,728.6408081054688,0.64453125,0.808185,0.39563,unknown,none,uncalibrated,0.0,usable,
video_836,178,2.981189,robot_bt_01,robot_bt_01,robot,neutral,984.146484375,716.7747497558594,923.9322509765625,635.7337646484375,1044.3607177734375,797.8157348632812,0.77734375,0.723637,0.396446,unknown,none,uncalibrated,0.0,usable,
video_836,178,2.981189,robot_bt_02,robot_bt_02,robot,neutral,334.80525970458984,1459.8739013671875,175.87062072753906,1248.6781005859375,493.7398986816406,1671.0697021484375,0.7578125,0.24618,0.807452,unknown,none,uncalibrated,0.0,usable,
video_836,179,2.997937,ball_bt_01,ball_bt_01,ball,neutral,1098.4782104492188,715.0176696777344,1084.1185302734375,702.1234130859375,1112.837890625,727.9119262695312,0.67578125,0.807705,0.395474,unknown,none,uncalibrated,0.0,usable,
video_836,179,2.997937,robot_bt_01,robot_bt_01,robot,neutral,981.2020568847656,715.1930236816406,918.0886840820312,633.322998046875,1044.3154296875,797.0630493164062,0.8359375,0.721472,0.395571,unknown,none,uncalibrated,0.0,usable,
video_836,179,2.997937,robot_bt_02,robot_bt_02,robot,neutral,335.51305389404297,1467.1165771484375,176.86500549316406,1249.1309814453125,494.1611022949219,1685.1021728515625,0.76953125,0.246701,0.811458,unknown,none,uncalibrated,0.0,usable,
video_836,180,3.014685,ball_bt_01,ball_bt_01,ball,neutral,1097.998046875,714.9118957519531,1083.4002685546875,702.4722290039062,1112.5958251953125,727.3515625,0.54296875,0.807352,0.395416,unknown,none,uncalibrated,0.0,usable,
video_836,180,3.014685,robot_bt_01,robot_bt_01,robot,neutral,979.1039123535156,714.0193786621094,914.9309692382812,632.5451049804688,1043.27685546875,795.49365234375,0.8515625,0.719929,0.394922,unknown,none,uncalibrated,0.0,usable,
video_836,180,3.014685,robot_bt_02,robot_bt_02,robot,neutral,336.64693450927734,1465.7042236328125,178.18287658691406,1249.8775634765625,495.1109924316406,1681.5308837890625,0.78125,0.247535,0.810677,unknown,none,uncalibrated,0.0,usable,
